,title,location,description,price,features,agent,agent_membership,agent_verified
1292,"Rush For Lease: 35-Door Staff House Near Circuit Mall, Powerplant Mall In Makati","Olympia, Makati","Rush For Lease: 35-Door Staff House Near Circuit Mall, Powerplant Mall In Makati
House property for rent in Olympia, Makati, Metro Manila
Staff house for lease or for sale!

Lot area : 250sqm
Floor area : approx 1100sqm

36 rooms total 
1 Admin Office
35 rooms 
- with double deck and foam
-curtains 
- own toilet and bath
-cabinets each rooms
- AC 
- Hot and cold shower

Common area on the 5th floor 
Laundry Area at the ground floor
RFID access at the front gate
CCTV monitored for safety of all the staffs
WIFI ready 
Well ventilated and well maintained building

Minimum term : 1 year 
3 months security deposit
1 year advance ( can be negotiated)

For sale at : 140 Million or 127,272k/sqm which is lowest in the area 
3-4 parking slots 
Owner pays for CGT and Brokers Commission
Title at the bank, can be pulled out anytime","₱ 950,000","['Bedrooms : 35', 'Baths : 35', 'Floor area : 1100 m²']",Fern Marie Badong,MEMBER SINCE 2017,verified
1293,5 Bedroom Townhouse For Rent in Muntinlupa City,"Cupang, Muntinlupa","5 Bedroom Townhouse For Rent in Muntinlupa City 

A Townhouse for Rent in Muntinlupa City.  A few mins. away for Alabang Town Cente, Asian Hospital,  San Beda Alabang.  

Lot Area: 140 sqm 
Floor Area:  270 sqm 

5 Bedrooms
6 Toilets and Bath
2 parking slots (for regular size cars)

Asking Price: P80,000 per month","₱ 80,000","['Bedrooms : 5', 'Baths : 5', 'Floor area : 270 m²']",Clement Dizon,MEMBER SINCE 2016,verified
1294,Discounted Price! For Rent Studio Type Apartment at Maypajo Caloocan City,"Maypajo, Caloocan","Looking for a new, clean, and affordable apartment? IX Residences in Caloocan City is perfect for you! We offers a studio type units with 22sqm to 29sqm size, located at #98A Mabini St. Maypajo Caloocan City. 

Apartment Building is located near to:
1. Schools (Starland Internation School, Knowledgevill School for Excellence, The Lord is my Shepered School, St. Joseph School, Starbright Kiddie School, Kasarinlan Elementart and Highschool)
2. Groceries and Convinience Store (Robinsons, Puregold, 7/11)
3. Fast Food chains (Pizza Hut, Mcdonals, Jollibee)
4. Hospitals (Martinez Hospital, Caloocan City Medical Center, Tondo Medical Center, Chinese General Hospital, MCU)

Units Inclusions:
1. Window Type Aircon
2. Built in cabinets
3. RFID for Building entrances
4. Own electric meter and submeter on water

Building Ameneties:
1. Air conditioned work area  and lounge at 3rd floor
2. Function Room at 4th floor roof deck

Payment terms and requirement: 
2 months deposit and 1 month advance via Cash, Check, Bank transfer, Gcash
Monhtly rental  via Cash, Check, Bank transfer, Gcash","₱ 12,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 26 m²']",JESSA MARTIN,MEMBER SINCE 2022,not verified
1295,Condo sharing EDSA cor GMA MRT Station,"Cubao, Quezon City","For female bedspacers. With aircon, washing machine. Two double deck beds in 1 room. 1 double deck bed in smaller room.","₱ 3,500","['Bedrooms : 2', 'Bath : 1', 'Floor area : 42 m²']",Male Soriano,MEMBER SINCE 2020,not verified
1296,"RDC Apartment for Rent located at 1156 (c) que grande,  ugong,  valenzuela city","Ugong, Valenzuela","2 STOREY
2 BEDROOM
1 TOILET AND BATH
RESIDENTIAL APARTMENT 
located at 1156 (c) que grande,  ugong,  valenzuela city
 P7,000 PER MONTH,  2 MONTHS DEPOSIT,  1 MONTH ADVANCE
CONTACT:  ROSE CRAUWELS","₱ 7,000","['Bedrooms : 2', 'Bath : 1', 'Floor area : 36 m²']",ROSALIA CRAUWELS,MEMBER SINCE 2021,verified
1297,"2 Bedrooms Apartment For Rent in Sisiman, Mariveles, Bataan","Sisiman, Mariveles","Negotiable
Apartment for Rent in Mariveles 
(UNITS AVAILABLE)  
2 bedroom/Unit, Max of 4 persons 
Separate water and Power meters 
With limited parking 
CCTV Protected  
24/7 water supply  
Inclusive of:  Aircon Pullout bed Refrigerator  Dining table Water heater  Water dispenser Electric fan LED TV 
 Ideal for company dormitory or staff house  Location: #18 Waling waling St. Sisiman, Mariveles, Bataan   
Thank you!   
FREE WIFI  P15,000.00/ month","₱ 15,000","['Bedrooms : 2', 'Bath : 1', 'Floor area : 80 m²']",Jezreel Vicente,MEMBER SINCE 2014,not verified
1298,"Newly Built, Own Meter of Electricity and Water Apartment for Rent at Bacoor","Molino II, Bacoor","Quiet neighborhood with parking space
Newly Built
Own electricity and water meter","₱ 5,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 18 m²']",Carl Borela,MEMBER SINCE 2023,verified
1299,8 Door Brand New Apartment For Rent,"Molino II, Bacoor","Newly built studio type apartment with 8 units and 18sqm per unit with own bathroom,small kitchen, electricity and water. Max of 4 persons per room","₱ 6,000","['Bedrooms : 8', 'Baths : 8', 'Floor area : 18 m²']",Carl Borela,MEMBER SINCE 2023,verified
1300,"For Lease Studio type with loft balut Tondo, Manila, Metro Manila","Tondo, Manila","- studio type with loft and own CR and balcony (15sq.m)
- no parking space
- no association dues
- with cctv
- 24/7 security
- nearest landmarks: Tondo General Hospital and Westminster High School","₱ 5,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 15 m²']",Melanie Lopez,MEMBER SINCE 2023,verified
1301,"Apartment for Rent near Cebu Business Park, IT Park, Cebu City","Mabolo, Cebu","This apartment is accessible to almost everywhere in Cebu.  NEAR SM, Ayala, Cebu Business Park, IT Park - it's the DREAM location for everyone.  Located in the main road, say goodbye to dark alleys and sketchy streets.  This unit is perfect for those looking for a simple studio for a no frills - easy apartment living. Practically designed with YOU in mind, it has the space, storage and basic amenities you need for a comfortable city-life.  1. Separate kitchen area so that you can cook without making the entire room smell like food. 2. Built in and spacious wardrobe to store all important personal items 3. Centralized water heating for hot and cold shower 4. Banks, ATM, Restaurant and Spa within the building 5. Maintenance personnel on standby in case of any problems 6. NO to Brownouts - 24 hours standby generator in case of power interruption 7. Safety and security - 24 hours security guards and CCTV 8. FREE and SECURE Parking Space  Bare unit - 10,000/ month  Semi-furnished - additional 2,5000     Inclusions: Bed, aircon, refrigerator, electric stove, table and chair","₱ 10,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 22 m²']",Cebu Living Spaces,MEMBER SINCE 2020,verified
1302,Penthouse Apartment Unit in Camp John Hay For Daily Rent,"Country Club Village, Baguio","Our 2 bedroom penthouse is located inside Camp John Hay which offers safe and secured neighborhood, also sorrounded with trees and great view of Baguio city.

It is also walking distance to Baguio country club, Starbucks and Children's play ground.

Our unit is equipped internet for the whole place and with kitchen and cooking wares so you can still cook your favorite menus, an
Make some memories at this unique and family-friendly place.

Have fun and enjoy your stay.

Our rate for October to November is 15,000 a night for 8 to 10 pax

and
18,000 for 24 hours for the month December","₱ 15,000","['Bedrooms : 2', 'Baths : 2', 'Floor area : 70 m²']",Cindy Budikey,MEMBER SINCE 2016,verified
1303,"For Rent Corporate/OJT Housing, Room Available in Pasig City","Rosario, Pasig","Urbanspace Co-Living

Reach your business objectives, and achieve workforce efficiency, let us help your company move forward towards the new normal.

Corporate Staff Housing Solutions at Urbanspace
Special corporate rates offered 

We are located at 36 Amang Rodriguez Avenue, Pasig
Near the following business districts:

  Bridgetowne IPI
  Tiendesitas
  The Medical City
  Eastwood City
  Pasig Doctor's Medical Center
  Meralco Compound


Conveniently house your teams closer to their work locations. 
Save time and energy on the commute.

Get in touch for our special Corporate Staff Housing Packages. We can work together, and be your partners for staff housing solutions.",Contact agent for price,"['Bedroom : 1', 'Bath : 1']",Urbanspace Co-Living,MEMBER SINCE 2021,verified
1304,Apartment For Rent in Lapu-lapu City,"Gun-Ob, Lapu-Lapu","Fully Furnished Studio Type Apartment (for Monthly and Daily Rental) 

With Air-con Unit, Double size Bed, Dining Table w/ chairs, TV with ABS-CBN TV Plus, small cabinet ,electric kettle ,Range Hood and Refrigerator  

Rent:   8,500/mo. or 950/day 
Note: Monthly rate does not include Water & Elect. bill.  

Location: 5mins to Market & Berhin sa Regla Church, 5mins to MEPZ 2 , SM Hypermart, The Outlet & Robinsons, 10mins to Mactan Doc Hosp., 15 mins to Mactan Grandmall,& 20mins to Mactan Intern'l Airport. 

W/ Gate, Free WIFI, CCTV and Parking area","₱ 8,500","['Bedroom : 1', 'Bath : 1', 'Floor area : 15 m²']",Mcdel Apartelle,MEMBER SINCE 2019,not verified
1305,Studio Condo Apartment Bldg. For Rent adjacent to Northgate Cyberzone Muntinlupa,"Alabang, Muntinlupa","31 Bedroom Apartment for rent in Alabang, Metro Manila
NEW MAHOGANY STUDIO APARTMENTS 4-STORY BUILDING in Rizal Village
INCLUDES a 120 square meter Roof Deck with Toilet.
All units have a toilet and bath, comes with a kitchenette counter with base and overhead cabinets.

  31 total studio units

Suggested maximum double-deck beds per unit: 2 double decks or 4 total occupants (except for the 5 lofts on the 4th floor). Total of 134 persons.

SPECIAL PROMO:
From PHP8,500, now to only PHP7,500

NEAREST LANDMARK (walking distance)
-adjacent to North gate cyberzone
- near festival super mall & alabang town center.
- near filinvest corporate city & Madrigal business park,
West gate center.
- near asian hospital.
- near south Station transport terminal.

Contact for more info
Quintin B. Chua Jr.","₱ 7,500","['Bedrooms : 31', 'Bath : 1', 'Floor area : 950 m²']",Yuchi Chua,MEMBER SINCE 2019,verified
1306,apartment / house to let in cordova Cebu,"Day-As, Cordova","Affordable  house in Cordova (Day As), it is fully furnished in the first floor and partly in second. Preferably for long term  stay but short term (starting with 1 month) can be accepted throughout.
The rent is 18.500 on longterm basis ,  25.000 on short term basis

other arrangements on request

The running costs are extra   (electricity, water, garbage dump etc. (as you are used from stay at home)
The grounds property is about 207 sq, m², gated, newly renovated and hand pump water added (in case of black out) and layed in between some rural area on the flanks to the htousands roses area

The house is  divided in first & sc. floor, downstairs it is fully equipped and arranged  decently with master bedroom + toilet/ bath , living room with  TV  & an extra toilet , opened to kitchen and dining area. 
Kitchen has been newly staffed with a 4-stage stove running partly with electricity or gas (3:1)


Description: on the way to lantaw restaurant , ""10K Roses""
Grand mall and public market reacheble within a few minutes
viewing the property by appointment,","₱ 18,500","['Bedrooms : 2', 'Baths : 2', 'Floor area : 150 m²']",Thomas Fontanari,MEMBER SINCE 2016,not verified
1307,"One Bedroom Unit For Rent Fully Furnished Shaw Boulevard , Mandaluyong","Addition Hills, Mandaluyong","Address : La Luna Residences: 806 A .Mabini St. off Puregold Mandala Park , Shaw Boulevard Mandaluyong
Experience exceptional condominium lifestyle with modern amenities  at the heart of Shaw Boulevard ,  Mandaluyong.  Idyllically and centrally located in a quite neighborhood. A low density 4 storey  development  with only 32 units and with 400 square meters of roof top terrace with exceptional views of Makati and Ortigas skyline. All units are furnished (one ac per unit, , washing machine ,beds , cabinet ,sofas and stools ) with Toilet and bath complete with hot water and Kitchen . It has a basement parking of 13 slots , 1 street parking ,and several motor cycles. 24 hours Security and receptionist .

Modern conveniences from public transportation , shopping destinations , schools and hospitals
Public transport
Jeepney
MRT Shaw Station 1.8 Kilometers
Shopping Centers
1. Mandala Park Shaw Boulevard 150 meters
2. Greenhills Shopping Center 2.1 Kilometers
3. Star Mall Shaw Boulevard 2.2 Kilometers
4. SM Megamall 2.4 Kilometers
5. Shangrila Mall 2.9 Kilometers
6. Capitol Commons Pasig 3.3 Kilometers
7. Estancia Pasig 3.3 Kilometers
8. Robinson’s Galleria 3.5 Kilometers
9. SM Centerpoint 4 Kilometers
Schools
1. Jose Rizal 1.8 Kilometers
2. UAAP Ortigas 2.9 Kilometers
3. Lourdes School Shaw Boulevard 3.2 Kilometers
4. La Salle Green Hills 3.8 Kilometers
5. Poveda 3.2 Kilometers
6. Xavier School 3 Kilometers
Hospitals
1. Cardinal Santos Hospital 1.7 Kilometers
2. Lourdes Hospital 2.4 Kilometers
3. Medical City Ortigas Extension 4.6 Kilometers","₱ 17,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 41 m²']",Danilo Litonjua,MEMBER SINCE 2019,verified
1308,Urban Pad - Dormitory for Lease,"Highway Hills, Mandaluyong","""Urban Pad offers convenient and comfortable living spaces for young working professionals in the City"" 

We have available rooms (Private Room, Good for 6pax, Good for 8pax)

We are open for (Weekly and Monthly Stays)

☆ Inclusions ☆
✓ Double deck bed frame
✓ Aircon (Private Room and Co sharing 6pax-Premium)
✓ Own toilet and bathroom
✓ Cabinet
✓ Ceiling Fan
☆ Amenities ☆
✓ 24-hour security
✓ Cctv
✓ Service elevator
✓ Fire alarm with sprinkler and extinguisher","₱ 5,000","['Bedroom : 1', 'Bath : 1']","CBC LAND MGMT., INC.",MEMBER SINCE 2018,not verified
1309,"Studio Apartment for Rent in Brgy. Plainview, Mandaluyong City","Plainview, Mandaluyong","This Studio apartment is located within a gated compound in Brgy. Plainview, Mandaluyong.

Payment terms: 1 month advance for the first month; 2 months advance for the last two months; 2 months security deposit; and 9 PDCs.","₱ 10,000","['Bedroom : 1', 'Bath : 1', 'Floor area : 22 m²']",Pinnacle Real Estate,MEMBER SINCE 2014,verified
1310,"Female Bedspace 1-Bedroom Condo for rent in Pio Del Pilar, Makati","Pio Del Pilar, Makati","Address: Victoria De Makati Condominium Washington St. corner, Dela Rosa St. Brgy. Pio Del Pillar Makati City

Floor area: 44sqm

Bedspace, 2 Floors Condominium, 1 Bedroom, 2 Toilet & Bath

Free WIFI
Free Swimming Pool
Free Water
Free Drinking Water
Free Landline phone for 24/7 security
Free Condo dues
Free Dishwashing liquid, sponge, trash bags, etc.

Inclusions:
- Aircon Split type (Latest Inverter Carrier)
- Refrigerator (2 doors Inverter)
- 40 inches Smart TV
- Comfortable Sofa in living area
- Microwave
- Bed matress with cover (Uratex)
- Electric Kettle
- Cabinets with own keys
- Shoerocks
- Dining Table
- Kitchen counter
- Utensils (plates, bowl, spoon, fork, knife, etc)

Payment Terms upon Move-in/Reservation
- 1 month deposit (refundable)
- 1 month advance (consumable)

Minimum 6 months stay
P6,000.00 for less than 6months

Preferably
- Working professional
- Dayshift

Walking distance (2-5mins away):
- Makati Medical Center
- Ayala Avenue
- Waltermart Mall
- Makati Cinema Square/Super 8
- Cash and Carry Mall
- SM Hypermarket

Very accessible
- Public transporations (jeep and bus)
- 24/7 Convinience Store
- 24/7 Pharmacy
- 24/7 Restaurants
- 24/7 Laundry shops","₱ 5,000","['Bedroom : 1', 'Baths : 2', 'Floor area : 44 m²']",Precious Xiao,MEMBER SINCE 2019,verified
